66	48	289.55	290.95	1.4	yeah the nose	
66	48	291.57	292.5	0.93		and aah
66	48	294.98	296.75	1.77	and that is on the top, yeah?	
66	48	297.18	298.17	0.99		the top
66	48	297.68	299.26	1.58	and maybe that goes here?	
66	48	300.0	300.66	0.66		yeah
66	48	302.43	303.8	1.37		then this one goes here
66	48	305.93	306.79	0.86		*noises*
66	48	307.13	310.1	2.97		I think that's a alligator!
66	48	310.95	314.54	3.59		it's a alligator!  my favorite!
66	48	311.64	312.21	0.57	*gasp*	
66	48	313.2	314.55	1.35	your favorite	
66	48	314.66	315.99	1.33	*laughing*	
66	48	316.1	317.99	1.89	you think it's an alligator?	
66	48	317.88	318.68	0.8		*laughing*
66	48	318.71	319.73	1.02		yes, I think
66	48	319.71	320.36	0.65	yeah	
66	48	319.79	321.99	2.2		oh look, the slithery
66	48	323.24	324.82	1.58	okay let's put it together	
66	48	326.25	328.29	2.04		see? it's like a alligator
66	48	335.73	337.27	1.54	is that an alligator?	
66	48	337.75	339.64	1.89		snake-alligator
66	48	339.39	341.63	2.24	oh he's a snake-alligator? *laughing*	
66	48	340.99	342.74	1.75		how can that tell?
66	48	343.18	344.34	1.16	all of the ### goes?	
66	48	344.64	346.92	2.28		mom what's a snake-alligator?
66	48	346.17	347.79	1.62	oh no it doesn't go here	
66	48	348.17	350.26	2.09		mom what's a snake-alligator?
66	48	349.99	352.73	2.74	look it doesn't... oh mommy found a piece	
66	48	353.22	357.13	3.91	what is a sna- no he's not a snake-alligator he's just alligator	
66	48	353.23	354.12	0.89		mom what's a
66	48	357.29	359.13	1.84		but look at the slithering
66	48	360.17	360.76	0.59	where?	
66	48	360.54	362.56	2.02		*laughing*
66	48	364.68	365.54	0.86	okay	
66	48	366.21	367.34	1.13	who is that?	
66	48	367.52	368.7	1.18		a snake-alli-
66	48	369.96	372.55	2.59		it's a ant *laughing*
66	48	371.34	372.29	0.95	*gasp*	
66	48	372.78	374.64	1.86	let's look for more pieces of ant	
66	48	375.22	376.24	1.02		let's look
66	48	376.81	377.92	1.11		for more pieces
66	48	378.0	379.98	1.98		here's one an- one piece
66	48	379.28	380.13	0.85	uh-huh	
66	48	381.01	383.18	2.17		here's another piece
66	48	382.01	383.32	1.31	there's another one	
66	48	384.0	386.0	2.0	maybe there is more than one ant, look	
66	48	386.21	387.1	0.89	here are her	
66	48	389.75	390.87	1.12		oh *laughing*
66	48	391.4	392.99	1.59		here are her legs
66	48	397.85	399.87	2.02		I ### don't tell
66	48	399.97	400.72	0.75		*noises*
66	48	401.63	403.26	1.63		###
66	48	404.74	406.57	1.83	look ### you got it?	
66	48	405.18	405.99	0.81		I ### it
66	48	407.32	407.98	0.66	no	
66	48	408.37	409.14	0.77		how?
66	48	409.41	411.76	2.35	look here is her head	
66	48	413.4	415.0	1.6		here is her head
66	48	415.02	417.11	2.09	mm-hmm right that's good job	
66	48	418.24	419.54	1.3		where's it go?
66	48	419.56	423.16	3.6	I don't know here is another ant so we have to look for that ant	
66	48	423.32	424.13	0.81	where is it?	
66	48	424.31	424.74	0.43		###
66	48	425.07	425.79	0.72	good job	
66	48	428.7	430.55	1.85		here's the ant's
66	48	431.13	432.9	1.77		I don't know what is
66	48	432.22	433.05	0.83	look	
66	48	434.34	436.08	1.74	where is that gonna fit?	
66	48	437.39	437.98	0.59		*noises*
66	48	438.96	443.65	4.69	NAME over here look where is what are we missing here?	
66	48	444.54	446.48	1.94		the ant! *laughing*
66	48	445.34	446.5	1.16	yeah where is it?	
66	48	446.95	447.68	0.73		over here
66	48	451.74	452.35	0.61	hmm?	
66	48	452.64	453.52	0.88		it's ant
66	48	454.59	455.74	1.15		how?
66	48	457.99	460.39	2.4	good job that goes there mm-hmm	
66	48	460.67	462.47	1.8		how do we put the ant?
66	48	463.82	464.9	1.08		yeah oh yeah
66	48	464.43	465.62	1.19	perfect	
66	48	466.16	467.19	1.03	just like that	
66	48	468.98	471.32	2.34		and the ant's legs
66	48	470.5	472.74	2.24	see?  you found the legs	
66	48	472.98	474.53	1.55		and now we need
66	48	475.54	476.05	0.51		uh-oh
66	48	475.83	476.74	0.91	what is that?	
66	48	479.48	483.18	3.7		the jaguar's ear
66	48	482.23	483.37	1.14	yeah	
66	48	485.1	485.95	0.85		no
66	48	485.97	488.11	2.14	where does that go?  what are these?	
66	48	487.3	487.8	0.5		###
66	48	488.44	489.59	1.15		mushrooms!
66	48	489.27	490.76	1.49	mushrooms	
66	48	492.17	494.38	2.21		oh here's the other
66	48	494.28	496.52	2.24	oh you found the other one good job	
66	48	496.39	498.68	2.29		I do like ants
66	48	498.62	500.11	1.49	do you like ants, yeah?	
66	48	501.18	502.82	1.64	and here is a	
66	48	503.56	505.79	2.23		I don't know a pamboo?
66	48	506.1	506.89	0.79		*laughing*
66	48	508.13	509.59	1.46		it's a pamboo
66	48	510.0	512.19	2.19	it's like a monkey, yeah?	
66	48	512.24	513.99	1.75		no it's a pamboo
66	48	513.86	514.82	0.96	baboon?	
66	48	514.83	517.05	2.22		yeah, I love baboons *laughing*
66	48	516.31	518.0	1.69	okay, look, here is a	
66	48	519.73	520.66	0.93		###
66	48	521.32	522.39	1.07		a baboon
66	48	523.99	525.15	1.16		and what's that?
66	48	526.65	529.43	2.78		oh look it's a snake-alligator
66	48	529.41	530.24	0.83	it is?	
66	48	530.29	533.73	3.44	look, let's find the pieces to put it together	
66	48	534.53	535.42	0.89	and this	
66	48	537.15	538.61	1.46	let's put it here	
66	48	544.97	546.33	1.36		what is this?
66	48	547.31	549.25	1.94	a fruit, maybe it's a cranberry	
66	48	549.6	550.55	0.95		cranberry?
66	48	550.39	551.09	0.7	mm-hmm	
66	48	551.05	552.95	1.9		and we're ###
66	48	552.62	553.32	0.7	mm-hmm	
66	48	556.85	557.94	1.09		I don't know where
66	48	558.79	562.55	3.76	no look this is flat so yeah it goes all the way in the top	
66	48	563.53	564.69	1.16		oh over here!
66	48	564.71	565.61	0.9	oh good job	
66	48	567.26	568.12	0.86	you got it	
66	48	569.01	570.88	1.87		now we need, oh here, ###
66	48	573.45	576.14	2.69	beautiful, nice flowers	
66	48	575.29	576.27	0.98		what is this?
66	48	578.16	578.87	0.71	tucan	
66	48	578.99	579.67	0.68		tucan?
66	48	579.67	580.26	0.59	mm-hmm	
66	48	580.27	581.24	0.97		I love tucan
66	48	581.46	582.11	0.65	tucan	
66	48	582.2	584.72	2.52		I love tucana *laughing*
66	48	584.67	585.77	1.1	what is this?	
66	48	587.93	588.35	0.42		Aah
66	48	589.02	589.79	0.77		*noises*
66	48	589.97	593.69	3.72	the ear, you and where does the frog go?	
66	48	594.48	597.05	2.57		this frog go
66	48	600.97	602.47	1.5	*noises* uh-oh	
66	48	603.02	604.41	1.39		no it doesn't
66	48	605.0	606.5	1.5		aah I know, don't
66	48	605.97	607.04	1.07	okay okay	
66	48	607.19	609.06	1.87		don't tell don't tell
66	48	609.72	610.41	0.69		*laughing*
66	48	610.47	611.58	1.11	you got it	
66	48	612.98	615.6	2.62		don't take this one don't tell
66	48	614.64	615.15	0.51	okay	
66	48	615.64	616.7	1.06		###
66	48	617.36	618.9	1.54	okay I won't tell you	
66	48	629.02	632.33	3.31	yeah her food, yeah one food	
66	48	631.19	632.41	1.22		oh don't
66	48	632.89	634.03	1.14	okay I'm just	
66	48	635.53	636.49	0.96	and this is?	
66	48	635.58	636.41	0.83		*laughing*
66	48	636.99	638.07	1.08		her paw
66	48	638.09	640.13	2.04	yeah her paws, yeah	
66	48	640.36	641.91	1.55		they're sticky *noises*
66	48	642.03	644.21	2.18		don't ### I remember
66	48	643.6	645.29	1.69	alright okay you can do it	
66	48	644.38	646.49	2.11		I remember
66	48	646.64	648.42	1.78	okay I ### I will fix it	
66	48	647.0	648.02	1.02		don't
66	48	649.39	650.57	1.18		### do it
66	48	653.56	654.06	0.5	okay	
66	48	654.06	654.79	0.73		uh don't
66	48	659.03	659.49	0.46		no
66	48	661.7	662.87	1.17		no
66	48	672.08	674.76	2.68	look this one is f- all flat	
66	48	672.99	673.6	0.61		aah!
66	48	675.56	676.8	1.24	all straight	
66	48	682.1	682.85	0.75	mm-hmm	
66	48	683.71	684.09	0.38		aah
66	48	687.26	688.05	0.79	good job	
66	48	697.95	698.8	0.85	mm-hmm		
66	48	698.84	699.47	0.63		aah!	
66	48	699.62	701.48	1.86	okay!  *laughing*		
66	48	701.94	704.22	2.28		*laughing*	
66	48	707.64	708.4	0.76			48 piece puzzle
66	24	763.49	764.09	0.6			24 piece puzzle
66	24	764.3	765.29	0.99		shark!	
66	24	765.69	766.76	1.07	shark		
66	24	767.88	768.53	0.65			experimenter out
66	24	767.93	768.66	0.73	okay?		
66	24	769.85	770.41	0.56		okay	
66	24	771.93	775.16	3.23		### whoa they're big pieces	
66	24	772.96	778.03	5.07	okay we need to separate, yeah these are only twenty-four pieces		
66	24	778.44	780.26	1.82		what are twenty-four pieces?	
66	24	780.33	782.71	2.38	twenty what are twenty-four pieces?		
66	24	783.93	786.72	2.79	twenty-four is half of the fourty-eight		
66	24	786.93	792.09	5.16	so twenty-four and twenty-four is forty-eight, so the other pieces were smaller	
66	24	792.77	793.26	0.49		'cause
66	24	792.796	794.346	1.55	because there were more of them	
66	24	795.47	810.19	14.72		okay let me count aah one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty twenty-one twenty-two twenty-three!
66	24	800.17	801.95	1.78	okay, you want to count them?	
66	24	803.1	803.96	0.86	okay let's	
66	24	810.91	814.62	3.71	twenty-four so- we are missing someone well it's okay	
66	24	814.63	815.66	1.03		over here over here!
66	24	816.02	818.41	2.39	this one?  we were missing that one?  okay let's do it	
66	24	820.6	822.04	1.44	which animal you wanna do?	
66	24	820.68	821.45	0.77		I do
66	24	822.05	823.02	0.97		this one crab
66	24	823.08	826.3	3.22	crab?  okay so let's move the puzzles over here	
66	24	826.33	828.16	1.83		alright I think that this is
66	24	828.16	831.15	2.99	and you can put it right here okay?	
66	24	830.84	833.23	2.39		this is the part of the crab 
66	24	835.46	838.75	3.29	alright do you think this is a crab?  I don't think this is crab	
66	24	838.77	839.69	0.92		what is that?
66	24	842.0	842.87	0.87	what is that?	
66	24	843.86	845.04	1.18		octopus!
66	24	844.79	845.56	0.77	Yep!	
66	24	845.41	847.7	2.29		I know which one is crab
66	24	848.2	849.62	1.42	so look for crab	
66	24	849.62	850.67	1.05		oh here's it
66	24	850.08	853.35	3.27	it's mm-hmm it's a little bit different color, yeah?	
66	24	854.57	855.89	1.32		orange!
66	24	855.91	861.25	5.34	and th- and octopus is orange too but it's a little bit different col- orange yeah?	
66	24	863.6	864.55	0.95		*noises*
66	24	864.71	865.89	1.18	what happened?	
66	24	864.74	865.92	1.18		it's too hard
66	24	865.96	867.14	1.18	it is hard?	
66	24	867.02	867.83	0.81		yeah
66	24	867.51	869.13	1.62	so do you need help?	
66	24	869.16	869.82	0.66		yeah
66	24	869.73	871.26	1.53	to putting it together	
66	24	871.2	871.79	0.59		yeah 
66	24	871.5	872.06	0.56	look	
66	24	873.9	874.87	0.97	who is that?	
66	24	874.99	876.2	1.21		crab!
66	24	876.2	877.43	1.23	crab	
66	24	878.1	879.46	1.36	okay let's do it	
66	24	879.77	881.12	1.35	let's put it over here	
66	24	881.09	881.85	0.76		or here
66	24	882.88	884.01	1.13	maybe here	
66	24	883.89	884.61	0.72		*laughing*
66	24	885.29	887.22	1.93	where's another part of crab?	
66	24	891.33	891.98	0.65		*gasp*
66	24	892.36	894.62	2.26	hmm?  we're gonna do crab first	
66	24	894.95	896.17	1.22	let's get crab	
66	24	896.96	898.0	1.04		aah here is crab
66	24	897.88	898.75	0.87	mm-hmm	
66	24	901.16	902.26	1.1	okay	
66	24	904.31	907.64	3.33		which one first?
66	24	908.84	910.47	1.63		*noises*
66	24	909.41	911.16	1.75	where is another piece of crab?	
66	24	911.61	912.5	0.89		aah
66	24	915.35	916.0	0.65		aah
66	24	917.5	919.68	2.18	hmm?  his claws, where are they?	
66	24	923.31	924.36	1.05		over here
66	24	923.99	924.42	0.43	here?	
66	24	927.92	932.45	4.53		*humming*
66	24	934.08	935.47	1.39	look here is another one	
66	24	935.91	937.23	1.32		*noises*
66	24	939.71	941.07	1.36		there is part
66	24	939.93	941.77	1.84	mm-hmm good job	
66	24	941.55	943.27	1.72		here's the other part
66	24	943.71	944.24	0.53	yep	
66	24	945.12	946.57	1.45		he's a crab
66	24	945.45	946.2	0.75	good job	
66	24	946.55	947.31	0.76	mm-hmm	
66	24	948.35	951.88	3.53		four, one, two, three, four
66	24	952.29	952.88	0.59		four
66	24	953.23	954.05	0.82		four pieces
66	24	954.03	954.9	0.87	mm-hmm	
66	24	957.28	959.17	1.89		now we're going to do the octopus
66	24	960.2	962.95	2.75		the octopus ###
66	24	966.67	967.27	0.6	hmm	
66	24	967.75	969.38	1.63		how do we do it?
66	24	969.15	971.83	2.68	look, this one needs straight	
66	24	972.41	973.15	0.74		straight?
66	24	972.98	975.0	2.02	yes so where is it gonna go?	
66	24	974.98	976.87	1.89		I think this one first
66	24	980.61	982.74	2.13	no I think you were right with the other one	
66	24	982.63	983.51	0.88		*noises*
66	24	984.36	986.63	2.27	no no no le- let's put it over here	
66	24	986.93	988.47	1.54		*noises*
66	24	987.76	989.64	1.88	mm-hmm that was good	
66	24	990.8	992.79	1.99	mm-hmm but now put it over here	
66	24	991.26	991.79	0.53		###
66	24	994.0	996.95	2.95		which one?  this one is the octopus, right?
66	24	998.14	1000.87	2.73		there are two octopuses together, see?
66	24	1001.36	1002.01	0.65		aah
66	24	1002.38	1003.77	1.39		over here
66	24	1004.99	1009.81	4.82	no NAME look, this one is purple and that one is purple so you have to fit it together	
66	24	1009.65	1011.3	1.65		and this is purple
66	24	1011.27	1012.03	0.76	mm-hmm	
66	24	1012.68	1014.19	1.51	so put it together	
66	24	1014.83	1016.02	1.19		I don't know
66	24	1017.19	1018.84	1.65	yeah that's how it goes	
66	24	1020.84	1021.44	0.6	mm-hmm	
66	24	1023.1	1025.53	2.43		and aah how?  oh yeah *laughing*
66	24	1025.77	1026.86	1.09	you got it?	
66	24	1027.65	1028.45	0.8	good job	
66	24	1028.63	1032.55	3.92	see?  that one is a straight line it goes against the border	
66	24	1035.03	1037.25	2.22		this is a straight line too
66	24	1037.0	1037.7	0.7	mm-hmm	
66	24	1038.71	1040.02	1.31	okay what's next?	
66	24	1040.62	1042.98	2.36		### oh here's one
66	24	1043.28	1046.73	3.45	oh you're right, so now we have to move it all the way	
66	24	1047.4	1049.61	2.21	okay?  'cause this is the corner one	
66	24	1050.83	1053.01	2.18		I want to do octopus
66	24	1055.91	1056.92	1.01		aah
66	24	1056.64	1057.78	1.14	I think you're	
66	24	1058.12	1059.83	1.71	yeah but this one is straight	
66	24	1060.38	1061.04	0.66	yeah	
66	24	1061.11	1062.83	1.72		up ### the top?
66	24	1062.96	1068.56	5.6	maybe maybe not, let's find something else.  let's find other pieces of octopus	
66	24	1072.61	1075.27	2.66		then this piece goes like this
66	24	1075.25	1076.07	0.82	mm-hmm	
66	24	1076.55	1080.24	3.69		then we need another, oh here is one piece of octopus
66	24	1080.26	1081.95	1.69	another piece of octopus	
66	24	1082.09	1082.76	0.67	good job	
66	24	1086.01	1086.95	0.94		now shark
66	24	1087.38	1088.26	0.88	mm-hmm	
66	24	1088.25	1089.86	1.61		I love sharks
66	24	1094.49	1095.56	1.07	you like the music?	
66	24	1095.7	1096.34	0.64		###
66	24	1097.08	1099.12	2.04		yes I love the music
66	24	1099.73	1102.06	2.33		there was here's one piece of
66	24	1102.84	1104.91	2.07		### what is this?
66	24	1105.09	1106.65	1.56	### I don't know	
66	24	1111.99	1113.72	1.73		the pieces of
66	24	1116.89	1118.76	1.87	his teeth yeah?	
66	24	1119.2	1120.26	1.06	his jaw	
66	24	1126.16	1126.88	0.72	hmm?	
66	24	1130.82	1131.95	1.13	what's gonna go next?	
66	24	1131.96	1133.21	1.25		this one
66	24	1134.32	1135.6	1.28		### yes
66	24	1135.62	1136.74	1.12	mm-hmm	
66	24	1138.14	1139.22	1.08		a whale
66	24	1138.8	1140.0	1.2	is that a whale?	
66	24	1140.71	1141.56	0.85		yes
66	24	1144.67	1146.32	1.65		oh I think it's a 
66	24	1148.61	1150.62	2.01		where is dolphin?
66	24	1150.63	1152.19	1.56	oh that was dolphin	
66	24	1152.23	1153.92	1.69		yeah that was dolphin
66	24	1153.68	1154.31	0.63	yeah?	
66	24	1156.06	1158.08	2.02		and his other part
66	24	1156.77	1158.96	2.19	where where is his head?	
66	24	1161.09	1162.32	1.23		over there over there
66	24	1162.36	1163.73	1.37	is that his head?	
66	24	1164.87	1166.13	1.26		I don't know
66	24	1166.96	1167.53	0.57	no?	
66	24	1168.11	1169.53	1.42		look it's a grey
66	24	1169.56	1171.94	2.38	and where is that one gonna go?  how do you think?	
66	24	1173.09	1173.93	0.84		*noises*
66	24	1174.89	1177.52	2.63		this one goes over here
66	24	1176.4	1178.27	1.87	yeah with brown yeah?	
66	24	1178.69	1179.41	0.72	good job	
66	24	1183.62	1184.98	1.36		this over here?
66	24	1184.95	1185.94	0.99	mm-hmm	
66	24	1189.11	1189.94	0.83	okay	
66	24	1190.13	1190.89	0.76		don't
66	24	1191.08	1194.19	3.11		### I want you tell again
66	24	1195.39	1196.74	1.35		I know how
66	24	1198.3	1199.52	1.22	oh good job	
66	24	1199.15	1199.65	0.5		aah!
66	24	1202.19	1203.19	1.0		*noises*
66	24	1202.48	1203.92	1.44	come on NAME	
66	24	1204.53	1206.03	1.5		I know how to do it
66	24	1205.97	1209.68	3.71	I know that you know but we wanna do it together	
66	24	1211.3	1212.1	0.8		###
66	24	1212.51	1213.92	1.41		what is that?
66	24	1213.83	1216.91	3.08	that's not a dolphin that's something else	
66	24	1217.5	1218.66	1.16		###
66	24	1219.32	1221.13	1.81	let's see what's over here	
66	24	1222.72	1224.28	1.56		jellyfish!	
66	24	1224.26	1226.15	1.89	oh it's a jellyfish		
66	24	1225.45	1226.6	1.15		*laughing*	
66	24	1227.79	1229.38	1.59	let me move this for you		
66	24	1227.9	1228.3	0.4		###	
66	24	1233.73	1235.2	1.47		see?  I know!	
66	24	1236.11	1238.33	2.22	I know that you know.  and who is that?		
66	24	1239.55	1240.68	1.13		a seahorse	
66	24	1240.7	1241.83	1.13	seahorse		
66	24	1241.85	1242.81	0.96		what is this?	
66	24	1244.15	1246.85	2.7	maybe I think that is the dolphin		
66	24	1247.19	1247.77	0.58		yeah	
66	24	1249.81	1250.5	0.69			24 piece puzzle
67	48	0.766	1.584	0.818			Start of 48 piece
67	48	2.428	4.467	2.039		I can do that!	
67	48	4.272	5.727	1.455	You can do this?		
67	48	4.844	5.948	1.104		And guess what?
67	48	5.727	6.376	0.649	What?	
67	48	6.129	9.532	3.403		We had a puzzle that we had at home!
67	48	8.116	12.181	4.065	You did? Alright, you wanna take it apart together?	
67	48	11.779	12.636	0.857		Yeah
67	48	12.545	13.246	0.701	Alright	
67	48	13.246	15.168	1.922	This is a lot of pieces!	
67	48	15.142	17.597	2.455		I could do it, you know?
67	48	17.044	19.992	2.948	I know you can! You're good at puzzles	
67	48	19.856	23.531	3.675		Yup, I'm an expert at them!
67	48	22.758	24.537	1.779	You're an expert at them?	
67	48	24.115	25.647	1.532		Yup!
67	48	26.608	29.283	2.675	Take apart that tiger!	
67	48	26.66	28.816	2.156		That means it's easy.
67	48	30.789	34.01	3.221	You're really good at it, right? Uh oh, we lost some pieces!	
67	48	32.931	36.23	3.299		Oops. Oh, oh oh!
67	48	34.527	36.346	1.819	That's alright.	
67	48	36.488	39.124	2.636	What, is there another one down there?	
67	48	38.858	39.559	0.701		Yes
67	48	39.17	42.338	3.168	Alright, well, you gonna get it?	
67	48	41.65	42.442	0.792		Yeah
67	48	45.514	47.293	1.779		See?
67	48	47.273	49.663	2.39	Yup, you got it!	
67	48	49.065	51.338	2.273		It was under your sandal!
67	48	50.669	52.123	1.454	Excellent!	
67	48	52.019	56.513	4.494		And, if you want more blocks, you can get them at ###
67	48	56.526	61.279	4.753	Okay, oof, this is a new puzzle, the pieces still stick together!	
67	48	61.279	64.941	3.662	Alright, let's - Oh I like that little frog, he's cute.	
67	48	64.889	66.006	1.117		Me too.
67	48	65.837	68.226	2.389	Alright, where should we start	
67	48	68.213	71.473	3.26		corners!
67	48	70.596	72.103	1.507	The corners, right,	
67	48	72.128	73.648	1.52		This goes here.
67	48	73.628	77.615	3.987	It might go down with this one. You wanna...	
67	48	77.615	80.653	3.038	*you can sit up here, but we're doing this with NAME*	
67	48	80.653	84.926	4.273	Alright. Where, what else are we going to do NAME?	
67	48	85.607	86.75	1.143	Oops	
67	48	86.71	90.23	3.52		*Yeah, you sh- can watch us*
67	48	89.678	91.885	2.207	Alright.	
67	48	91.885	94.521	2.636	That looks like part of the butterfly, right?	
67	48	94.645	98.683	4.038	And it has an edge so, I think it probably goes over here.	
67	48	98.833	100.963	2.13	Okay, keep doing it.	
67	48	100.612	101.833	1.221		Turn it!
67	48	101.793	106.638	4.845	Is that right? Hey, you got it! Here's another part of the butterfly, we're gonna start with the butterfly?	
67	48	107.228	108.15	0.922		Yup
67	48	108.221	109.377	1.156		Yeah
67	48	110.604	112.15	1.546	You turn it?	
67	48	112.299	115.533	3.234	Do you...yeah we need a part with blue.	
67	48	115.682	116.851	1.169	Ooh!	
67	48	116.98	119.045	2.065	Put the edge to the edge.	
67	48	119.168	121.298	2.13	Edge to the edge!	
67	48	121.311	123.713	2.402	There you go.	
